x, y
0.7164179104477612, 3.0270270270270263
3.8208955223880596, 2.9459459459459456
8.597014925373134, 2.9459459459459456
13.850746268656716, 2.9459459459459456
16.955223880597014, 3.0270270270270263
21.970149253731343, 2.864864864864865
25.07462686567164, 2.9459459459459456
29.253731343283583, 2.9459459459459456
32.59701492537313, 3.0270270270270263
37.492537313432834, 2.9459459459459456
43.582089552238806, 3.0270270270270263
46.44776119402985, 2.9459459459459456
48, 2.9459459459459456
48.11940298507463, 1.3243243243243246
48.71641791044776, 0.2702702702702702
50.38805970149254, 0.027027027027026307
52.776119402985074, 0.027027027027026307
55.88059701492537, -0.05405405405405439
58.26865671641791, -0.05405405405405439
63.64179104477612, 0.027027027027026307
67.94029850746269, -0.05405405405405439
71.40298507462687, 0.108108108108107
75.5820895522388, 0.108108108108107
80.83582089552239, -0.05405405405405439
86.32835820895522, 0.027027027027026307
90.50746268656717, 0.108108108108107